LIBID,ZIP,POPU_LSA,MASTER,LIBRARIA,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,TOTEXPCO,TOTOPEXP,BKVOL,EBOOK,AUDIO_PH,VIDEO_PH,HRS_OPEN,VISITS,ELMATCIR,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,YEAR
KS0005,66835,1777,0,1.48,1.48,75764,811,0,824,77399,12744,70337,18503,108101,26,762,1638,4332,234,44,40,4,129,125,4,2019
KS0251,66866,1297,0,0.7,0.73,63552,8802,0,1700,74054,6108,58309,7398,108101,0,480,1092,3542,673,5,3,1,170,70,60,2019
KS0202,66861,1787,0,1,2.13,90855,8003,174,7560,106592,11187,91569,29397,151751,819,2046,2340,41980,2385,109,68,6,4330,1780,210,2019
KS0063,66846,2079,0,2.03,2.03,83889,7754,213,16741,108597,4705,123665,18827,108101,795,2570,2421,12642,2691,134,65,27,2133,1325,91,2019
KS0138,67063,2834,0,2.85,2.9,74543,11568,0,7338,93449,18350,105346,31809,151751,835,1749,2028,25500,4097,147,116,20,5064,2540,319,2019
KS0135,67449,2304,0,0.85,2.09,82769,8685,136,3761,95351,10208,113827,7987,151751,156,1437,2080,15054,967,145,79,16,3165,2310,485,2019
KS0308,66547,4762,0,4.95,10.08,282286,2471,294,19209,304260,29677,266951,17599,151779,1058,2503,2464,41083,6107,282,176,60,8445,7553,511,2019
KS0207,66508,3268,0,3.75,3.75,247709,10407,181,11386,269683,21304,263131,19936,151751,1079,1769,2366,27560,4284,307,233,21,5295,4656,247,2019
KS0049,67432,3989,0,3.3,3.91,191933,9892,109,8460,210394,27926,225232,35096,151751,433,1369,2704,29633,2647,258,103,63,5676,3345,946,2019
KS0001,67410,6300,1.36,6.43,6.89,492171,11967,121,14016,518275,32061,496621,51454,151751,1318,3971,2652,52787,9607,191,139,4,5927,5265,65,2019
KS0258,66536,26409,1.3,10.99,11.14,568679,9254,261,9199,587393,74591,590880,120537,151751,4648,5517,9906,42016,6235,1093,957,10,12219,11400,265,2019
KS0071,66441,32594,2,4,18,909400,10721,200,71501,991822,111971,1031062,59406,151811,2225,4827,3588,99839,9269,474,265,52,12595,9355,1891,2019
KS0083,66801,29552,7,9.75,15.9,1060664,8539,242,38427,1107872,86384,955075,60897,151751,2124,5829,3146,115052,17188,597,518,23,17271,15888,549,2019
KS0200,66502,54959,8,20.68,43.26,3338981,22616,69,435812,3797478,435453,3575253,106361,153912,7865,11582,3796,361772,80779,697,444,81,30471,22775,2999,2019
KS0062,66417,163,0,0.38,0.38,7950,8467,0,0,16417,2097,9839,4732,108101,48,403,728,890,0,10,10,0,193,193,0,2019
KS0314,66550,362,0,0.51,0.51,7052,12346,243,1293,20934,2709,20934,8578,108101,177,1278,962,4791,432,17,9,4,401,296,12,2019
KS0268,66080,458,0,0.68,0.88,16068,13466,173,10641,40348,5516,43684,5801,108101,25,1621,1476,5511,356,200,90,33,1106,483,114,2019
KS0042,66415,517,0,0.41,0.84,34057,17318,0,390,51765,6300,34041,7242,108101,314,829,1742,3356,97,279,8,0,1613,483,0,2019
KS0318,66097,1143,0,1.05,1.23,30591,17524,0,2361,50476,5776,41367,13399,108101,123,1030,2184,4512,537,277,262,0,1244,1178,0,2019
KS0017,66424,492,0,0.5,0.53,13290,12373,0,0,25663,5910,32175,10109,108101,115,926,1092,1334,224,44,35,5,312,249,39,2019
KS0078,66023,521,0,0.73,0.73,28989,12437,268,6986,48680,4668,42758,7957,108101,21,770,1456,2321,515,24,13,11,196,132,64,2019
KS0214,66512,4502,0,1,3.25,283312,3267,1922,7872,296373,32034,255758,13032,151751,608,2763,2678,22336,1279,348,272,16,8198,7078,297,2019
KS0245,66524,1022,1,1.43,2.01,83354,21817,206,28657,134034,14126,128350,14829,108101,805,4666,2310,12276,590,64,60,1,1212,1081,21,2019
KS0234,66060,905,0,0.88,1.53,51614,17296,236,2000,71146,8750,61901,15091,108101,283,4671,1664,31000,388,60,43,17,622,525,97,2019
KS0032,66413,890,0,1.38,1.38,53060,17453,236,6766,77515,7998,79588,10562,108101,603,2449,1650,9987,317,91,49,10,1454,1098,95,2019
KS0313,66092,1801,0,1.9,1.9,96259,18115,0,3202,117576,13686,107751,18824,108213,330,3181,2080,14310,629,143,57,8,3497,2300,183,2019
KS0040,66414,1377,0.85,0.85,1.3,43291,17471,0,1339,62101,9700,70727,7854,108101,143,1555,1768,7850,150,56,39,0,1290,733,0,2019
KS0196,66451,1497,0,1.65,1.68,70896,18286,172,9974,99328,16250,90879,11693,108101,472,2494,2040,9006,424,128,95,0,1069,799,0,2019
KS0269,66533,1896,0,2.45,2.5,110155,1575,184,53836,165750,12250,134071,11137,108101,428,3687,2428,45533,337,257,175,31,5579,4447,207,2019
KS0141,66439,1688,0.85,0.85,1.7,63674,17375,0,1642,82691,8220,74288,11619,108101,183,1640,1768,12526,298,73,58,9,582,510,56,2019
KS0191,66052,4325,1,1,3,251555,2536,0,7345,261436,28768,237237,9811,151787,516,2936,2723,10958,1735,508,84,24,4166,1162,156,2019
KS0241,66066,2136,0.9,0.9,1.83,62274,17502,333,6413,86522,11310,92882,8757,108228,413,714,2080,12047,1720,85,75,0,2055,1975,5,2019
KS0280,66539,2014,0.9,3.5,3.5,110000,1637,98,69312,181047,17200,163201,8630,108101,165,1277,2652,11961,72,162,126,10,3011,2775,39,2019
KS0066,66088,1886,0.98,0.98,1.48,59775,17039,0,2500,79314,9159,83334,9245,108101,118,1570,2534,10078,233,76,66,6,321,271,18,2019
KS0294,66086,5524,1,3,5.5,369099,28922,289,1550,399860,26477,337208,23177,151751,1353,3215,3328,64685,3764,1563,813,366,52081,30953,14157,2019
KS0204,66534,2564,0,1,2.94,142740,22648,205,8092,173685,32374,165432,28450,151751,1316,2345,2652,20977,2393,76,60,13,1820,1665,90,2019
KS0277,66538,2052,0,1,2.35,126266,23696,0,13592,163554,29721,155470,19046,151751,1683,3756,2652,20985,2493,70,62,0,988,856,0,2019
KS0185,66523,2821,1,2,3.8,161483,22926,231,21276,205916,29743,200813,18280,108101,1614,3005,2652,41240,491,265,206,6,2877,1967,145,2019
KS0015,66006,4691,0.68,1.7,3.58,150640,24410,226,8089,183365,27540,190214,21710,108101,1020,2445,2808,22985,2984,238,158,31,7606,5998,416,2019
KS0018,66007,11265,2.2,9.7,11,978806,8910,0,48500,1036216,113689,853470,54115,151751,2394,8070,3328,81353,8426,896,384,135,26943,15121,6624,2019
KS0221,66434,3134,1,5.6,5.6,144164,26830,244,91756,262994,41460,311794,28364,152062,679,1588,3172,35296,4313,379,172,19,4776,2532,49,2019
KS0087,66025,7755,2,6.3,6.53,354953,25711,0,24452,405116,38009,309639,13452,151751,506,2057,2704,48011,6397,369,232,68,9512,5688,1663,2019
KS0248,66071,5670,1,6.03,6.21,275716,27514,0,43625,346855,34701,308556,27865,108101,1277,1828,3120,25200,2836,287,150,14,5629,4662,396,2019
KS0239,66064,4266,0,1,4.45,138100,22186,0,0,160286,18011,162986,19353,108101,541,2582,2392,25681,702,630,444,149,5132,3209,1278,2019
KS0182,66072,2135,0,2,2,70109,5575,205,3787,79676,4800,80978,8734,108101,379,2282,2008,8349,212,115,77,29,829,634,97,2019
KS0025,66012,7804,2,3,8.53,625246,7894,268,40613,674021,91726,658185,45786,151751,2371,4759,3328,113011,9604,584,368,28,16210,12759,1890,2019
KS0180,66833,1148,0,0.5,0.5,42483,557,0,572,43612,5177,28467,9479,108101,174,498,1196,1112,219,70,53,17,333,282,51,2019
KS0244,66067,12267,2.36,2.36,13.31,924822,40833,219,33226,999100,113010,939690,56960,108101,2318,5480,2912,135305,3881,966,642,50,13223,10797,617,2019
KS0010,66002,10560,2,5,13.5,535555,39718,216,11519,587008,69353,554102,50444,151751,2858,5837,2964,80254,5187,237,108,24,3702,2555,414,2019
KS0173,66048,36062,4.5,5.5,20.65,1274860,78544,0,72456,1425860,167110,1370302,74760,151751,3155,9235,3536,116176,15821,592,385,81,10975,9052,422,2019
KS0238,66061,139605,15.58,15.58,61.27,6323571,39152,0,330580,6693303,781714,6641532,152707,125538,11990,34644,6233,494937,152773,1555,718,511,31183,17830,8057,2019
KS0172,66044,97286,20.9,20.9,67.44,4460753,119445,224,536334,5116756,712442,5030994,145813,132185,17960,21513,3796,639430,120669,1378,839,203,52851,37417,5560,2019
KS0295,66604,173589,29,35,182.48,16189390,49629,0,3678882,19917901,1751242,20224488,203451,176245,21064,62372,11771,715507,356625,1914,1581,16,46820,35470,625,2019
KS0161,66101,157520,25,25,127.48,8481784,44857,0,2923704,11450345,1088268,9054439,376530,182505,40652,89770,17472,618406,11236,4273,2190,416,71849,42292,9618,2019
KS0156,66212,450146,52.82,54.5,251.02,36609739,126997,0,1530137,38266873,3322646,37665795,846306,183849,88042,136652,40853,2397326,522623,2794,2032,217,91822,66387,6738,2019
KS0112,67736,70,0,0.23,0.23,6698,3021,0,35,9754,350,8009,7685,108101,245,1400,441,3885,0,10,10,0,151,151,0,2019
KS0153,67643,92,0,0.26,0.26,4456,3826,206,1480,9968,1003,8960,2947,151751,153,45,402,1481,403,15,6,3,509,87,45,2019
KS0231,67653,146,0,0,0,3285,3042,193,0,6520,1273,1658,2323,151751,125,870,700,400,455,15,10,5,95,70,25,2019
KS0219,67738,231,0,0.15,0.15,4400,3068,0,0,7468,1582,8160,6465,108101,0,0,312,1120,163,4,4,0,34,34,0,2019
KS0114,67737,245,0,0.23,0.23,4640,2822,0,0,7462,616,6379,4203,151751,44,99,468,460,551,25,24,0,377,322,0,2019
KS0175,67645,235,0,0.43,0.43,7526,3867,109,6665,18167,105,9295,5086,151751,112,207,780,1895,240,34,15,7,210,48,32,2019
KS0205,67731,434,0,0.44,0.47,15850,4975,0,5650,26475,1487,14647,10806,151751,198,1216,892,3067,529,9,9,0,208,208,0,2019
KS0002,67622,383,0,0.35,0.35,7053,3910,0,789,11752,101,11570,6543,151751,0,164,728,2080,295,55,55,0,420,420,0,2019
KS0152,67752,1021,0,1.42,2.09,80003,4984,199,7969,93155,8512,89971,14777,151751,576,1282,2138,14470,887,213,80,13,2105,1616,89,2019
KS0278,67758,752,0,1.1,1.1,53227,3718,172,650,57767,5626,38053,8498,151751,121,4,2185,8229,613,119,80,0,1828,1445,0,2019
KS0285,67756,1294,0,1.4,1.5,44307,6611,190,3477,54585,6254,48552,13819,151751,243,580,1825,10093,600,101,74,7,891,650,12,2019
KS0236,67748,2108,0,3,3,203000,8397,196,4883,216476,16522,178203,13811,151753,554,735,2600,14922,1633,498,457,0,4820,3395,0,2019
KS0237,67749,1725,0,0.76,2.22,64272,4994,80,5159,74505,7363,66964,15103,151751,588,1938,2860,15600,1787,175,51,3,1425,491,108,2019
KS0233,67654,2768,0,3.25,4.05,154977,6290,204,21483,182954,17262,181367,55933,151751,1555,1622,2912,74499,3562,533,328,145,4536,3161,198,2019
KS0279,67740,2533,0,1.63,1.68,57974,5894,236,311647,375751,3488,79252,23250,151751,602,1575,2048,8507,961,84,80,0,1097,1014,0,2019
KS0012,67730,2508,0.88,0.88,1.48,55616,711,180,25240,81747,10511,67264,16113,151751,267,850,2314,10192,2133,189,100,51,2200,1484,531,2019
KS0113,67642,2492,0,1,2.18,123536,711,241,4785,129273,10754,114120,28211,151751,499,1479,2418,18446,1995,115,80,1,1328,918,35,2019
KS0304,67672,1738,0,1.68,1.78,76092,1310,177,1555,79134,4627,59780,18912,151751,444,1312,1560,13486,1322,32,24,5,576,535,20,2019
KS0111,67735,4386,0,3.85,4.15,208864,6756,0,55249,270869,33874,270869,36227,151751,1562,1550,2900,49560,3627,1369,795,254,16933,10944,3330,2019
KS0253,67701,5317,1,1,7.65,295835,8902,178,56487,361402,24321,354499,40783,151751,2222,2115,3094,68174,5301,1197,495,319,16061,8265,3893,2019
FSCS0001,67159,151,0,0.31,0.31,7577,3741,0,937,12255,945,11951,5416,108101,5,889,572,1308,2,7,7,0,53,53,0,2019
KS0250,67566,242,0,0.5,0.71,17000,1267,0,408,18675,2125,25313,7213,108101,438,1046,1040,3233,0,44,37,7,483,450,33,2019
KS0307,67151,231,0,0.2,0.2,6514,2155,0,0,8669,6217,8060,3135,108101,24,869,1645,2847,86,12,6,3,58,42,7,2019
KS0293,67581,206,0,0.25,0.25,2411,2648,0,2149,7208,745,6817,4157,108101,35,189,565,1577,0,12,8,4,96,58,14,2019
KS0126,67057,158,0,0.3,0.3,4637,4876,0,4315,13828,1861,12461,12639,108414,336,6049,624,1597,158,42,24,5,323,207,12,2019
KS0105,67444,257,0,0.38,0.38,9558,3816,0,479,13853,291,10922,2651,108101,0,52,780,640,94,30,30,0,106,106,0,2019
KS0302,67149,487,0,0.3,0.36,7693,3369,0,3522,14584,1087,8388,3978,108101,6,88,624,756,950,51,28,6,173,104,4,2019
KS0235,67118,450,0,0.28,0.28,10551,4350,0,0,14901,2963,11680,5284,151751,16,76,523,3174,986,23,10,1,428,311,18,2019
KS0192,67457,706,0,0.76,0.76,15484,203,0,336,16023,4117,24267,13818,108101,0,0,1456,1948,816,80,38,0,200,149,0,2019
KS0298,67583,372,0,0.38,0.38,10925,2875,0,0,13800,4360,12583,7755,108101,51,162,780,1404,135,33,20,9,104,83,14,2019
KS0091,67427,359,0,0.9,0.9,7893,104,0,256,8253,2094,7165,11742,108101,0,0,1984,13669,84,0,0,0,0,0,0,2019
KS0065,67035,448,0,0.31,0.31,13271,4677,0,7458,25406,1137,22362,6760,108101,29,411,1014,6230,376,84,48,8,1451,1041,48,2019
KS0008,67514,451,0.4,0.4,0.4,11050,3945,0,1294,16289,2409,13109,8477,108101,0,0,988,1742,194,3,0,1,254,0,96,2019
KS0198,67557,532,0,0.33,0.33,12133,6015,0,3112,21260,2640,15849,9025,108101,76,65,676,2550,246,40,31,3,883,730,51,2019
KS0262,67570,653,0,2,2,18844,5074,0,3000,26918,6667,11480,14776,151751,41,2301,2008,10920,373,49,30,11,252,221,19,2019
KS0259,67123,640,0,0.6,0.6,16511,4996,0,122,21629,2428,18739,4810,108101,74,1607,1248,4135,18,22,17,4,601,572,13,2019
KS0176,67074,730,0,0,0,12120,3628,0,888,16636,1484,2720,7597,108101,0,33,208,900,19,10,8,1,226,151,60,2019
KS0316,67154,723,0,1.95,1.98,60150,13284,0,2013,75447,9863,77686,10764,108101,729,2260,1924,13383,718,164,97,14,2828,2049,109,2019
KS0283,67140,476,0,0.28,0.28,5219,2893,0,296,8408,1304,7618,5982,108101,15,246,572,739,222,28,28,0,267,267,0,2019
KS0011,67009,563,0,0.48,0.51,8000,4791,0,2635,15426,2103,17580,12660,108101,120,650,980,1420,122,29,22,3,162,116,12,2019
KS0069,67004,616,0,0.28,0.38,15100,278,300,0,15678,1091,10707,18305,108101,18,549,884,1324,474,56,28,14,150,97,45,2019
KS0203,67464,756,0,0.43,0.43,17600,5715,0,982,24297,3893,29116,7622,108101,0,388,812,2225,263,47,28,0,299,244,0,2019
KS0299,67146,714,0,0.45,0.45,6229,204,0,4033,10466,0,10002,4426,108101,0,643,868,1185,279,22,11,0,161,103,0,2019
KS0036,67020,856,0,0,0.48,19000,5981,0,945,25926,2351,20264,7079,108101,366,941,988,5700,858,104,52,52,771,667,104,2019
KS0148,67546,1333,0,0.64,0.94,28541,9425,0,7593,45559,3913,43258,16195,108101,27,1521,1584,11145,674,45,41,2,772,697,25,2019
KS0225,67108,1028,0,0.63,0.63,29363,4374,0,6744,40481,14681,38267,14247,108101,463,1846,1248,3362,489,14,14,0,143,143,0,2019
KS0246,67119,1005,0,0.93,0.93,47830,7079,0,910,55819,5189,42174,10957,108101,62,747,1854,3204,452,46,33,0,682,580,0,2019
KS0130,67543,1196,0,1.5,1.75,49566,7601,118,2360,59645,9259,53216,15794,108101,142,926,1508,7800,281,70,42,14,1065,721,149,2019
KS0039,67428,932,0,0.5,0.5,27745,5000,0,0,32745,2251,11977,4636,108101,30,168,861,3550,1721,117,56,30,1115,426,398,2019
KS0030,67522,1286,0,0.91,1.01,55562,6317,0,13500,75379,9738,56796,13212,108101,113,1569,1750,10000,342,65,44,1,2111,1827,20,2019
KS0229,67561,1007,0,0.75,0.75,21191,5528,0,741,27460,568,27436,7450,108101,153,884,1560,2198,322,64,64,6,234,234,7,2019
KS0230,67578,956,0,0.63,1.13,32990,4780,0,25165,62935,337,39782,9218,108101,0,0,1144,3532,158,86,28,15,1737,539,176,2019
KS0037,67022,998,0,0.35,0.73,22645,8192,0,20064,50901,4724,44383,9842,108101,102,555,1200,5622,369,65,14,1,683,259,24,2019
KS0167,67070,941,0,0.5,0.55,18924,375,0,2495,21794,4485,23872,16771,108101,132,245,780,8000,548,6,6,0,76,76,0,2019
KS0059,67031,1217,0,0.4,0.4,15070,5909,0,844,21823,3773,24063,11184,108101,44,0,728,2295,1564,10,10,0,566,566,0,2019
KS0297,67144,1460,0,1.63,2.23,46702,419,0,0,47121,12515,57846,13802,108101,125,2407,1352,5741,327,32,22,9,736,645,72,2019
KS0224,67107,1864,1,1.37,2.13,92000,13917,259,10449,116625,12676,109671,18474,151751,283,1263,2600,18783,7181,227,184,6,3030,2292,96,2019
KS0186,67135,1641,0,0.8,0.8,36636,8023,0,9878,54537,6359,30510,9942,108101,48,712,1536,9724,1204,34,28,6,348,284,64,2019
KS0145,67576,1188,0,1,3,28500,9594,0,2717,40811,22210,42414,37245,151785,472,1256,3042,25698,1184,893,598,198,12702,10327,897,2019
KS0045,67025,2761,0,1.2,1.25,69900,16212,0,9114,95226,6718,86098,17120,108101,116,946,1914,25222,1178,37,32,3,1089,1066,14,2019
KS0127,67058,1333,0,1.2,1.2,61160,10456,0,6173,77789,7567,82707,6555,108101,191,802,2210,9929,1140,173,96,38,1842,1370,238,2019
KS0051,67026,2543,0.9,1.65,2.45,106392,14174,247,3372,124185,7447,96699,16184,151983,740,1969,1872,22620,4744,266,234,28,6252,4399,874,2019
KS0058,67030,2370,0,1,2,103600,7917,0,4675,116192,13791,103375,16401,108101,63,962,2144,11234,717,77,77,0,2504,2504,0,2019
KS0020,67013,1568,0.6,1.1,1.1,50690,7283,204,2902,61079,8439,61364,6205,108101,37,664,1820,5715,326,102,71,2,1071,839,6,2019
KS0109,67052,4724,1,3.18,3.18,147877,18467,0,15077,181421,27197,171721,22894,151751,541,1360,2860,28308,3360,94,62,17,4413,4122,161,2019
KS0121,67056,2025,0,1,1.75,92454,11702,218,8993,113367,10649,98861,18628,151751,233,858,2272,9513,4875,53,49,2,984,942,17,2019
KS0287,67579,2210,0,1,1.88,61220,11556,239,9042,82057,6393,78344,27207,151751,124,3341,2600,15735,3183,118,97,21,2170,2096,74,2019
KS0072,67039,2463,0,1,1.85,123698,14156,0,9020,146874,20185,105833,23063,151751,328,1302,2132,18088,2176,114,86,14,2039,1739,159,2019
KS0006,67003,2099,0,2.25,2.6,68776,9531,0,8694,87001,14218,136312,32507,108101,916,971,2444,13878,385,51,40,8,550,508,30,2019
KS0188,67104,1854,0,1,3.86,115554,12096,0,14710,142360,15417,127848,15803,151878,587,2017,2348,18292,4348,79,76,1,1589,1407,62,2019
KS0137,67062,3734,1,3.1,3.83,225582,23152,262,19605,268601,27923,221097,38325,151751,1288,2673,2697,40372,13198,191,129,10,5550,3570,225,2019
KS0190,67456,3288,0,1.38,1.48,58051,39887,217,16040,114195,10849,81689,14936,151751,489,1323,2326,16158,3293,135,107,1,1847,1500,28,2019
KS0164,67068,2906,0,3.75,3.98,136908,17825,0,21230,175963,16653,176913,28611,151751,397,3818,2600,31107,2625,328,286,34,8204,7138,957,2019
KS0099,67002,13278,1,6,8.85,502000,53199,248,82384,637831,69899,552917,40022,151922,3454,4921,2961,107483,24991,301,296,4,12850,12733,97,2019
KS0197,67554,3511,0,0.75,2.43,67795,13612,203,22288,103898,8692,106300,25351,108101,722,927,2664,13352,411,132,105,8,2787,2468,27,2019
KS0166,67054,2516,0,2.58,2.62,113987,708,0,3075,117770,9426,89027,41061,108101,593,2530,3422,8100,1129,107,106,0,1321,1304,0,2019
KS0076,67147,7313,0,2.19,4.79,261394,25559,304,8503,295760,42586,281922,40166,151751,2696,1863,2392,54033,9296,367,227,15,12775,10616,188,2019
KS0226,67110,6416,1,1,7.35,397653,27822,234,68303,494012,62282,495682,24048,152094,610,3766,2638,60481,7701,608,419,65,13061,10516,1013,2019
KS0013,67010,9342,0,1,6.8,379815,30733,0,25807,436355,29016,442298,31088,151805,1208,4270,2780,43412,9127,288,187,17,4040,2376,140,2019
KS0312,67152,7748,1,1,8.13,245050,17503,0,25418,287971,17977,292907,32887,151751,821,840,2692,18605,5360,224,95,76,4296,2343,931,2019
KS0132,67060,11264,0,8.55,8.55,372708,17040,216,18000,407964,20476,444751,62598,108101,1719,2457,3166,116988,2423,318,217,19,3880,2553,120,2019
KS0260,67124,9378,0,1,5,312733,2719,182,76696,392330,35896,369001,18255,151751,984,3124,2704,74497,8638,98,39,26,2308,1002,230,2019
KS0026,67042,12993,2,3,9.45,497356,38081,252,38114,573803,68317,520193,46548,151751,2729,4533,3120,84333,15618,245,184,23,6155,5387,190,2019
KS0320,67156,12057,0,5,8.3,536070,50863,264,26748,613945,45738,548227,59160,151768,1420,5090,3286,83268,10524,286,208,25,11677,8374,1348,2019
KS0211,67460,13077,1,1,12,893170,48239,0,26893,968302,83720,900715,81386,108101,3614,3334,3432,120153,7903,533,379,74,12142,9903,987,2019
KS0068,67037,24721,1,5,19.15,1568457,109905,0,171863,1850225,312674,1801699,96346,151755,13889,17279,3484,189174,42877,534,325,58,21691,14208,1530,2019
KS0007,67005,11793,0,4,6.83,355637,41562,203,23817,421219,41199,416715,35547,152363,1020,2518,2844,35079,6436,72,47,14,2342,1691,590,2019
KS0228,67114,18746,2,2,10.1,781848,76374,271,56691,915184,142759,857056,83563,151751,3994,8062,3432,99623,20143,753,239,142,10864,5616,2106,2019
KS0144,67501,40623,5,5,38,1952913,157284,0,76000,2186197,395230,2119951,257479,110443,7223,9397,3640,295166,60345,893,852,24,23853,22274,242,2019
KS0319,67203,389255,30,31,112,9462325,309759,55146,254651,10081881,832988,9636530,489288,128313,27349,45129,18282,1030152,257936,5429,1592,119,77913,52133,3881,2019
KS0272,66772,102,0,0.33,0.41,5506,8804,0,3094,17404,1026,16479,4407,108101,160,1266,658,3115,290,45,24,5,758,497,29,2019
KS0134,66746,133,0,0.4,0.4,1604,7972,0,5737,15313,468,15259,3797,108101,96,247,832,1795,194,104,70,20,315,159,35,2019
KS0090,67047,148,0,0.2,0.2,2718,6850,0,2095,11663,450,6340,2495,108101,8,194,416,459,14,9,6,3,4,3,1,2019
KS0261,66767,537,0,0.63,0.63,10771,7682,206,4625,23284,1578,18726,8946,108101,0,2062,1300,4352,0,5,4,1,7,7,0,2019
KS0306,66780,228,0,0.3,0.3,5900,64,0,0,5964,255,7155,1280,108101,0,1332,624,2286,0,3,2,1,20,10,10,2019
KS0223,67354,375,0,0.75,0.75,6000,6968,0,0,12968,3807,14118,4630,108101,14,647,1196,7292,0,62,40,20,1559,1254,289,2019
KS0122,66853,243,0,0.6,0.6,7470,70,0,396,7936,353,15668,7432,108101,0,980,1248,2183,11,55,27,5,256,183,22,2019
KS0119,67346,187,0,0.3,0.3,3410,6964,155,0,10529,1576,9681,4543,108101,124,300,522,1225,398,35,13,6,63,33,7,2019
KS0027,66716,309,0,0.45,0.45,13395,8210,0,1244,22849,1695,16339,6354,108101,38,759,936,1852,174,154,32,5,1278,150,21,2019
KS0296,66777,267,0,0.45,0.45,10850,7720,0,2501,21071,700,13673,5362,108101,0,2363,936,5000,43,106,51,51,581,280,281,2019
KS0056,66015,410,0,0.23,0.23,3428,6949,0,0,10377,1437,6480,4775,108101,37,897,2236,1603,206,21,14,6,444,292,131,2019
KS0077,67342,410,0,0.44,0.57,22237,9830,0,300,32367,2853,22306,4711,108101,227,298,1164,3139,27,50,44,6,235,221,14,2019
KS0209,66753,762,0,0.55,0.65,32313,7754,0,15583,55650,1650,67581,9763,108168,45,972,1144,5381,177,143,114,26,1029,761,208,2019
KS0004,66710,380,0,0.48,0.48,5541,6977,0,2469,14987,365,11939,3823,108101,0,568,988,1560,77,3,3,0,95,95,0,2019
KS0217,67353,321,0,0.33,0.33,10000,5712,0,2000,17712,2467,10917,16815,108101,356,885,676,4003,111,79,16,5,347,87,0,2019
KS0101,66776,464,0,0.53,0.53,13242,9410,213,1693,24558,3331,26509,5852,108101,144,1019,1196,3907,335,34,28,0,475,192,0,2019
KS0220,66755,514,0,0.5,0.58,11541,8583,205,219,20548,1499,18239,5195,108101,255,1001,800,2401,112,80,37,34,297,147,96,2019
KS0184,66010,486,0,0.75,0.75,34561,5160,0,3572,43293,3700,42293,5710,108101,0,2253,1560,3340,0,14,14,0,45,45,0,2019
KS0206,66056,2057,0,4.1,4.1,234918,583,213,2130,237844,25407,281021,10195,108101,447,1994,2418,12792,575,1197,431,192,5943,1229,323,2019
KS0041,67024,517,0,0.69,0.69,16494,9345,0,1874,27713,4296,28448,5385,108101,48,3259,1664,5249,240,139,113,13,2094,1579,304,2019
KS0142,67349,602,0,0.88,0.96,34600,9017,215,1050,44882,6414,49842,8586,108101,46,562,1022,4735,563,65,34,12,725,419,50,2019
KS0311,66781,639,0,1.03,1.03,19428,7672,199,1964,29263,986,25143,5738,108101,55,1109,2054,5422,1032,33,28,2,650,518,38,2019
KS0199,66860,629,0,0.69,0.78,32208,9083,0,1377,42668,3593,39244,9520,108101,62,433,1170,1924,723,37,33,0,724,385,0,2019
KS0116,66771,883,0,0.8,1,47177,8447,56,0,55680,1247,51342,7550,108101,124,601,2080,6716,77,29,15,7,174,138,10,2019
KS0003,67330,1030,0,0.6,0.6,39586,7137,0,5679,52402,4937,30712,12050,108101,558,1084,1248,998,330,40,24,8,90,62,9,2019
KS0189,66075,1818,0.4,0.93,2.87,153664,7740,185,5687,167276,8197,143828,8319,108101,357,1993,2106,11249,497,102,59,5,1471,1079,62,2019
KS0275,67361,1016,0,0.88,1.58,35000,6294,153,3000,44447,3850,28850,17108,108101,463,821,1638,3500,492,35,35,0,350,350,0,2019
KS0086,66733,1085,0,1,1.55,67450,1110,0,7354,75914,6110,62257,12360,108101,226,455,2236,10253,642,135,80,10,710,510,30,2019
KS0183,66040,2567,0,2.73,2.86,401299,2802,193,136,404430,34183,401863,33504,462844,962,2832,2352,35625,621,513,309,9,8891,5154,347,2019
KS0047,67336,1035,0,0.5,0.5,11650,8102,0,0,19752,2010,16258,7116,108101,0,152,1040,4296,47,21,19,0,115,106,0,2019
KS0179,66087,7139,1,6.75,9.87,482122,5047,332,39097,526598,57448,502514,20117,151751,1360,5317,7488,29566,1714,172,132,26,4483,4175,153,2019
KS0321,66783,1346,0,1,2,61993,10988,0,0,72981,6685,72981,12912,108102,101,1375,2158,8898,0,31,25,4,486,442,24,2019
KS0242,67356,1698,0,0.8,1.18,25584,10464,0,74380,110428,5866,68259,10710,108101,212,1343,1430,7821,446,17,12,2,211,167,9,2019
KS0143,66748,1789,0,1.88,1.98,89742,10195,0,2054,101991,13648,101991,20666,108101,377,1998,2340,15488,405,36,23,2,730,631,30,2019
KS0038,67333,1991,0,2.15,2.15,66830,12139,0,0,78969,7753,54645,13052,108101,348,1994,1776,19675,1228,1135,571,284,3422,1910,369,2019
KS0046,67335,2152,0,1,1.88,68447,10832,0,11872,91151,2548,67229,10301,108101,68,1134,2210,22491,906,1233,599,330,2440,1202,567,2019
KS0100,66736,2264,0,1,3.7,100502,14126,0,49444,164072,14932,152589,24932,151751,226,1780,2600,20826,2842,24,24,0,552,552,0,2019
KS0106,66743,2702,0,4.38,4.76,242275,15681,250,31078,289284,11554,300890,38868,108101,3090,6187,2496,44227,929,391,215,108,4268,2791,786,2019
